id_promotoria,cod_competencia,id_assunto_principal,id_localidade_judicial,id_orgao_juizo
1,0.08333333333333333,2.145042493291796e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,0.0026555626066952385,0.9069767441860463,0.00014295053910018396
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,8.679171934396017e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,6.897136632276674e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,0.00032505643936806385,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,0.0007250243627326257,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,0.0007250243627326257,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,1.5510307259186673e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,2.145042493291796e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,1.6170320334045777e-05,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,0.002912307692815395,0.09302325581395365,3.4987894196092384e-05
1,0.08333333333333333,8.910176510596715e-06,0.09302325581395365,3.4987894196092384e-05
1,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.4987894196092384e-05
3,0.08333333333333333,0.0026555626066952385,0.046511627906973274,7.597371308065703e-05
3,0.04166666666666667,0.0024093777297728267,0.046511627906973274,7.497405897538556e-05
3,0.08333333333333333,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,2.145042493291796e-05,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,0.003766694618220387,0.046511627906973274,7.597371308065703e-05
3,0.49999999999999994,1.0230202660314706e-05,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,0.0015041697976036906,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,6.600130748588874e-07,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,5.280104598871967e-06,0.046511627906973274,7.597371308065703e-05
3,0.6458333333333333,0.0031023914583747903,0.046511627906973274,0.0002089277110144394
3,0.08333333333333333,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,1.8480366096052317e-05,0.046511627906973274,7.597371308065703e-05
3,0.49999999999999994,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.16666666666666666,0.003819165657671678,0.046511627906973274,7.597371308065703e-05
3,0.08333333333333333,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.49999999999999994,1.8480366096052317e-05,0.046511627906973274,7.597371308065703e-05
3,0.49999999999999994,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.49999999999999994,1.056020919774415e-05,0.046511627906973274,7.597371308065703e-05
3,0.16666666666666666,8.910176510596715e-06,0.046511627906973274,7.597371308065703e-05
3,0.04166666666666667,0.0009467887558852542,0.046511627906973274,7.497405897538556e-05
4,0.08333333333333333,5.676112443787516e-05,0.09302325581395365,3.598754830136386e-05
4,0.16666666666666666,0.0038953971678178947,0.09302325581395365,3.9986164779293176e-05
4,0.08333333333333333,0.0029647787322666865,0.09302325581395365,3.598754830136386e-05
4,0.08333333333333333,1.518030072175723e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.08333333333333333,0.003880216867096137,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.08333333333333333,1.518030072175723e-05,0.9069767441860463,0.00014295053910018396
4,0.08333333333333333,1.5510307259186673e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,8.646171280653073e-05,0.09302325581395365,3.598754830136386e-05
4,0.08333333333333333,2.0130398783199752e-05,0.09302325581395365,3.598754830136386e-05
4,0.9374999999999999,0.0015041697976036906,0.09302325581395365,3.598754830136386e-05
4,0.9166666666666666,0.0026555626066952385,0.09302325581395365,3.598754830136386e-05
