"id_promotoria","cod_competencia","id_assunto_principal","id_localidade_judicial","id_orgao_juizo"
"42","5","3417","2722","270000548"
"42","5","5566","2722","270000548"
"42","5","3431","2722","270000548"
"42","7","3608","2722","270000548"
"42","5","10913","2722","270000548"
"42","5","3416","2722","270000548"
"42","5","3492","2722","270000548"
"42","5","7928","2722","270000548"
"42","5","5566","2722","270000548"
"42","5","3396","2722","270000548"
"43","10","9967","2715","270000598"
"43","2","7925","2715","270000598"
"43","10","9675","2715","270000598"
"43","1","10443","2715","270000598"
"43","2","10300","2715","270000598"
"43","10","11389","2715","270000598"
"43","1","10458","2715","270000598"
"43","2","7732","2715","270000598"
"43","3","7671","2715","270000599"
"43","10","11456","2715","270000598"
"43","10","9859","2715","270000598"
"43","10","9859","2715","270000598"
"43","10","9661","2715","270000598"
"43","29","15035","2715","270000598"
"43","5","10632","2715","270000598"
"43","2","7735","2715","270000598"
"43","2","7735","2715","270000598"
"43","5","3492","2715","270000599"
"43","1","14694","2715","270000598"
"43","2","7925","2715","270000598"
"44","46","3632","2722","270000549"
"44","46","3632","2722","270000549"
"44","5","12195","2722","270000549"
"44","5","14957","2713","270000594"
"44","5","3417","2722","270000549"
"44","46","3632","2722","270000549"
"44","5","10640","2722","270000549"
"44","5","7928","2722","270000549"
"44","46","3632","2722","270000549"
"44","5","7928","2722","270000549"
"44","5","3637","2722","270000549"
"44","8","7928","2722","270000550"
"44","5","14957","2722","270000549"
"44","5","7928","2722","270000549"
"44","46","3632","2722","270000549"
"44","7","3608","2722","270000549"
"44","9","10949","2729","270000525"
"44","5","14957","2722","270000549"
"44","5","3416","2722","270000549"
"44","5","7928","2722","270000549"
"45","32","5802","2718","270000701"
"45","25","10508","2718","270000606"
"45","25","10508","2718","270000606"
"45","5","3386","2718","270000606"
"45","3","7687","2718","270000605"
"45","6","3372","2718","270000606"
"45","3","5802","2718","270000605"
"45","3","6239","2718","270000605"
"45","3","5802","2718","270000605"
"45","3","5788","2718","270000605"
"45","3","10859","2718","270000605"
"45","3","9180","2718","270000605"
"45","5","10904","2718","270000606"
"45","25","3402","2718","270000606"
"45","3","9180","2718","270000605"
"45","3","12245","2718","270000605"
"45","3","5805","2718","270000605"
"45","3","10859","2718","270000605"
"45","3","5788","2718","270000605"
"45","1","11811","2718","270000605"
"46","25","5896","2722","271000808"
"46","8","10907","2722","270000550"
"46","25","5885","2722","271000808"
"46","8","10907","2722","270000550"
"46","25","5885","2722","271000808"
"46","25","5885","2722","271000808"
"46","8","7928","2722","270000550"
"46","25","5885","2722","271000808"
"46","8","10907","2722","270000550"
"46","8","5865","2722","270000550"
"46","8","5865","2722","270000550"
"46","8","4355","2722","270000550"
"46","8","10640","2722","270000550"
"46","8","10640","2722","270000550"
"46","8","4355","2722","270000550"
"46","5","14794","2722","270000548"
"46","5","3436","2722","270000549"
"46","25","5885","2722","271000808"
"46","8","4355","2722","270000550"
"46","25","5885","2722","271000808"
"47","1","10458","2719","270000607"
"47","8","4355","2722","270000550"
"47","5","3539","2719","270000608"
"47","9","10948","2719","270000608"
"47","9","3402","2719","270000608"
"47","9","10948","2719","270000608"
"47","9","10948","2719","270000608"
"47","46","3632","2719","270000608"
"47","9","11417","2719","270000608"
"47","5","3416","2719","270000608"
"47","9","3402","2719","270000608"
"47","9","3386","2719","270000608"
"47","3","14923","2719","270000646"
"47","5","3417","2719","270000608"
"47","5","11417","2719","270000608"
"47","5","11417","2719","270000608"
"47","46","3632","2719","270000608"
"47","3","6239","2719","270000646"
"47","3","5802","2719","270000646"
"47","3","9180","2719","270000646"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","14943","2722","270000554"
"48","9","10949","2722","270000554"
"48","6","3370","2722","270000554"
"48","6","12091","2722","270000554"
"48","6","3370","2722","270000554"
"48","9","14943","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","3402","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"48","9","10949","2722","270000554"
"49","5","3402","2724","270000614"
"49","3","12245","2724","270000613"
"49","3","14923","2724","270000613"
"49","9","3402","2724","270000614"
"49","6","3372","2724","270000614"
"49","6","3372","2724","270000614"
"49","5","3573","2724","270000614"
"49","5","3548","2724","270000614"
"49","9","12345","2724","270000614"
"49","5","11417","2724","270000614"
"49","6","3372","2724","270000614"
"49","3","10859","2724","270000613"
"49","3","6239","2724","270000613"
"49","2","7925","2724","270000613"
"49","2","15074","2724","270000613"
"49","3","5802","2724","270000613"
"49","2","7735","2724","270000613"
"49","7","3608","2724","270000614"
"49","3","6239","2724","270000613"
